Wavenumber,sa22082.02,sa22082.03,sa22089.13,sa22089.12,sa22087.13,sa22087.12,sa22085.08,sa22085.07,sa22089.08,sa22087.09,sa22087.08,sa22085.04,sa22085.03,sa22081.03,sa22081.04,sa22079.04,sa22079.03,sa22076.04,sa22076.03,sa22073.04,sa22073.03,sa22070.04,sa22070.03,sa22072.05,sa22072.04,sa22069.05,sa22069.04,sa22087.00,sa22086.14,sa22089.00,sa22088.14,sa22084.05,sa22084.04,sa22078.05,sa22078.04,sa22075.05,sa22075.04,sa22080.15,sa22080.14,sa22071.00,sa22070.09,sa22068.00,sa22067.59,sa22065.50,sa22064.59,sa22062.50,sa22061.59,sa22059.50,sa22058.59,sa22056.50,sa22073.09,sa22086.10,sa22086.09,sa22081.10,sa22088.09,sa22078.00,sa22075.00,sa22074.09,sa22069.00,sa22068.09,sa22063.50,sa22062.59,sa22060.50,sa22059.59,sa22057.50,sa22056.59,sa22065.55,sa22065.54,sa22062.55,sa22062.54,sa22059.54,sa22059.54,sa22056.55,sa22056.04,sa22088.04,sa22088.05,sa22086.04,sa22086.05,sa22083.05,sa22083.04,sa22080.05,sa22080.04,sa22077.05,sa22077.04,sa22074.05,sa22074.04,sa22071.05,sa22071.04,sa22068.05,sa22068.04,sa22089.14,sa22088.00,sa22087.14,sa22085.09,sa22083.00,sa22082.04,sa22080.00,sa22079.09,sa22077.00,sa22076.09,sa22074.00,sa22089.04,sa22089.05,sa22087.05,sa22087.04,sa22084.09,sa22085.00,sa22081.00,sa22080.19,sa22078.09,sa22079.00,sa22076.00,sa22075.09,sa22072.09,sa22073.00,sa22070.00,sa22069.09
1740.21,0.144179,0.15994,0.195859,0.195576,0.0756061,0.0704207,0.272603,0.204638,0.196113,0.0705826,0.0919716,0.240031,0.255122,0.127182,0.116612,0.308493,0.321967,0.0716366,0.119838,0.320462,0.206386,0.147091,0.149838,0.162695,0.243942,0.099209,0.107974,0.0631856,0.0702195,0.16889,0.171652,0.169768,0.161531,0.193474,0.181902,0.0456656,0.0396051,0.0559336,0.038232,0.213608,0.0459171,0.0502596,0.268605,0.274004,0.0486797,0.0916915,0.214882,0.219488,0.0243947,0.0267378,0.172429,0.0206928,0.0242265,0.0252577,0.0223622,0.184717,0.0259273,0.0276931,0.0240265,0.0284502,0.0313197,0.0339957,0.213132,0.17493,0.0291726,0.026572,0.321726,0.315567,0.111546,0.130796,0.373404,0.282822,0.11415,0.149599,0.222509,0.217365,0.0395997,0.0704283,0.320543,0.343887,0.077432,0.0998505,0.403274,0.419353,0.105402,0.0861989,0.25744,0.270469,0.0960823,0.118515,0.209556,0.206646,0.0831797,0.178085,0.179772,0.126108,0.114577,0.232014,0.234418,0.122028,0.139415,0.206121,0.20174,0.0458203,0.0439185,0.251006,0.251124,0.052128,0.0455292,0.240077,0.244747,0.0378685,0.0444036,0.273472,0.230397,0.0545731,0.0503099
1743.94,0.12061,0.1336,0.136228,0.137044,0.0567588,0.0527525,0.225135,0.137353,0.13374,0.0495435,0.0645954,0.19707,0.212655,0.107128,0.0980846,0.257955,0.273011,0.0549779,0.100619,0.268906,0.147939,0.127562,0.130573,0.11142,0.186369,0.0806973,0.0886285,0.0405211,0.0450532,0.115673,0.117584,0.116253,0.11089,0.149286,0.137996,0.0367568,0.0325846,0.0444693,0.0320939,0.159813,0.0368484,0.0403339,0.211969,0.217564,0.0410605,0.0767572,0.171279,0.176095,0.0202827,0.0222503,0.118647,0.0177148,0.0208773,0.0217303,0.0190539,0.148746,0.0223322,0.0240865,0.0206985,0.0253397,0.027123,0.0294168,0.180393,0.122031,0.0252745,0.0226818,0.274144,0.267621,0.105899,0.12393,0.340331,0.232895,0.106796,0.139704,0.161542,0.161721,0.0378622,0.045831,0.280099,0.303139,0.0736708,0.0953669,0.365753,0.383674,0.0995649,0.0823016,0.202861,0.216349,0.0906364,0.111465,0.136214,0.134204,0.0529118,0.13071,0.125129,0.0957894,0.0866339,0.175399,0.1783,0.0950175,0.110239,0.148355,0.144309,0.0388418,0.0374821,0.194734,0.198512,0.0444131,0.0387021,0.18625,0.190956,0.0324836,0.0380164,0.219284,0.183969,0.0470192,0.0431358
1747.66,0.0974824,0.108161,0.092865,0.0942844,0.0442981,0.0411121,0.181303,0.0885229,0.0888612,0.036151,0.0474791,0.157406,0.172651,0.0877073,0.0800505,0.209425,0.225445,0.0437952,0.0836005,0.220266,0.104808,0.10757,0.110755,0.0737172,0.135889,0.0632277,0.0701645,0.0263601,0.0295075,0.0766891,0.0779169,0.0771373,0.0739925,0.110411,0.100752,0.0286049,0.0259788,0.0339417,0.0266967,0.116479,0.0291509,0.0313326,0.161917,0.166947,0.0330863,0.0616276,0.133269,0.137142,0.0162406,0.0182361,0.0789602,0.0155175,0.0183425,0.0191186,0.0167854,0.119287,0.0197472,0.021479,0.0184358,0.0231739,0.0241609,0.0265235,0.150371,0.0833571,0.0226684,0.0200105,0.231047,0.224414,0.100701,0.117426,0.312452,0.195068,0.100155,0.130656,0.116997,0.120513,0.0365261,0.0301226,0.245521,0.267588,0.0702241,0.0913076,0.330789,0.350438,0.0939997,0.0784674,0.161177,0.174095,0.08504,0.104204,0.0837161,0.0825813,0.0336485,0.0919453,0.0840329,0.0695282,0.0625067,0.129377,0.132508,0.0718587,0.084202,0.10601,0.102195,0.0340768,0.0329635,0.146993,0.153578,0.0393629,0.0341274,0.142433,0.147096,0.0288278,0.0332886,0.172636,0.144585,0.0417854,0.0383009
1751.39,0.0762077,0.0848132,0.0652862,0.0670036,0.0364904,0.0336628,0.141718,0.0577535,0.0607123,0.0282187,0.0376025,0.122416,0.136319,0.069518,0.063319,0.162728,0.180037,0.0365138,0.0681041,0.174714,0.0758646,0.0875213,0.0904262,0.049282,0.092288,0.0470904,0.0526245,0.0187282,0.0211212,0.0513841,0.0520812,0.0515453,0.0500272,0.0772213,0.0705567,0.021733,0.0203641,0.0252406,0.0217852,0.0802152,0.0225104,0.0231022,0.115432,0.119631,0.0249777,0.046042,0.0988382,0.101253,0.0127087,0.0144831,0.0524164,0.0140673,0.0164414,0.0172192,0.0151801,0.0955639,0.0178376,0.019715,0.0169276,0.0214745,0.0220273,0.0246386,0.123189,0.0588963,0.0206929,0.0184845,0.191362,0.184841,0.0957956,0.110962,0.288225,0.167823,0.0935983,0.121661,0.0876108,0.0932981,0.03502,0.0214034,0.215981,0.237077,0.066781,0.0867508,0.297726,0.31886,0.0878538,0.0737188,0.131151,0.142335,0.0793446,0.0967799,0.0520576,0.0516102,0.0234441,0.0616052,0.0553465,0.0481433,0.0422575,0.0915044,0.0935882,0.0516908,0.0604504,0.0784819,0.0749433,0.0311944,0.0301022,0.108253,0.116563,0.0359982,0.0306964,0.107512,0.111078,0.0262946,0.0304961,0.132288,0.111575,0.0382932,0.0351387
1755.12,0.0609454,0.0676911,0.0518107,0.053625,0.0321273,0.0294233,0.113019,0.0429894,0.0467063,0.0240184,0.0318728,0.0967189,0.109541,0.0555295,0.0508738,0.125829,0.144068,0.0316365,0.0556277,0.138234,0.0593959,0.0709105,0.0734405,0.0372752,0.0636968,0.035731,0.0400758,0.0155836,0.0173047,0.0389621,0.0393406,0.0389778,0.037677,0.0559621,0.0517885,0.0171361,0.0162733,0.0198117,0.0152539,0.0558276,0.0177513,0.0175467,0.0811366,0.0842168,0.0184948,0.0335933,0.0737531,0.0747137,0.00990054,0.0114938,0.038314,0.01306,0.0152997,0.015965,0.0139859,0.0793438,0.0165261,0.0178942,0.0158393,0.019265,0.0206546,0.0232103,0.103474,0.0466908,0.0193747,0.0174632,0.160799,0.154324,0.0917386,0.105235,0.268785,0.151323,0.0882534,0.113922,0.072075,0.0784409,0.033834,0.0174399,0.194712,0.214573,0.0638601,0.0820859,0.270491,0.292418,0.0824427,0.0670376,0.112395,0.121109,0.0740567,0.0896719,0.0370634,0.0367824,0.0187293,0.0424924,0.0390976,0.0336204,0.0277543,0.0643411,0.0666496,0.0374683,0.0432346,0.0642737,0.0610291,0.0291538,0.0283577,0.0831819,0.0920323,0.033534,0.0282952,0.0840607,0.0864867,0.0246202,0.0287701,0.103102,0.0882759,0.0358157,0.0328131
1758.84,0.0497753,0.0553808,0.0441891,0.0456455,0.0285832,0.026092,0.0916502,0.0347576,0.0388355,0.021183,0.0278875,0.0779087,0.0897,0.0454227,0.0419804,0.0974112,0.116119,0.027996,0.0456675,0.109585,0.048688,0.0578313,0.0598964,0.0300097,0.0453772,0.0280442,0.0318267,0.013587,0.0149173,0.0314057,0.0318217,0.0316924,0.0303872,0.0423454,0.0399023,0.0141185,0.0136298,0.0166219,0.0137912,0.039263,0.0143665,0.0138237,0.0562191,0.0581353,0.0135042,0.0240853,0.0542511,0.0541071,0.007527,0.0092536,0.0298606,0.0122367,0.0143766,0.0149695,0.013164,0.0679031,0.0154058,0.0168178,0.015123,0.0184934,0.0196248,0.0218748,0.0886195,0.03934,0.0183451,0.0162683,0.137294,0.13074,0.0877243,0.100379,0.251246,0.139423,0.0832337,0.106964,0.0626962,0.0688795,0.0329152,0.0150072,0.17884,0.197112,0.0610059,0.0776929,0.247508,0.269707,0.0776549,0.0628515,0.0993874,0.105812,0.0695142,0.0836471,0.02921,0.0289165,0.0159199,0.0314035,0.0299431,0.0253745,0.0200356,0.0464208,0.0480541,0.0274946,0.0311281,0.0555469,0.0526369,0.0272779,0.0268341,0.0667083,0.075507,0.0316196,0.0264869,0.0676663,0.0692475,0.0230495,0.0270717,0.0815876,0.0712485,0.0336938,0.0308919
1762.57,0.0417937,0.046544,0.0389847,0.0400918,0.0254723,0.0234028,0.0757886,0.0295572,0.0337893,0.0188629,0.024946,0.0637366,0.0744617,0.0381747,0.0355627,0.0758507,0.0950389,0.0252074,0.038021,0.0875948,0.0410212,0.047556,0.0491365,0.0252348,0.034572,0.0232609,0.026796,0.0120858,0.0133931,0.0263523,0.0268059,0.0266694,0.0256312,0.0338581,0.0323894,0.0123315,0.0120995,0.0148939,0.0128286,0.0288845,0.0120557,0.0111683,0.0397752,0.0411784,0.0100721,0.0175707,0.0395824,0.0390759,0.00585767,0.00754396,0.0241455,0.0114874,0.0135214,0.0141574,0.0123554,0.0602022,0.0144605,0.0162434,0.0144202,0.0178356,0.0186385,0.0208345,0.0773416,0.034324,0.0177188,0.0155174,0.12026,0.113355,0.0841991,0.0961545,0.234507,0.128964,0.0783147,0.100431,0.0558678,0.0620244,0.0320972,0.0135882,0.166598,0.183811,0.0582865,0.0740419,0.228911,0.251317,0.0733601,0.0600094,0.0891457,0.0941999,0.0655525,0.0783892,0.024406,0.0240037,0.0140194,0.0248731,0.0244452,0.0204456,0.0149263,0.0347229,0.0358833,0.0210566,0.0233029,0.0490429,0.0463577,0.0258489,0.0253752,0.05622,0.0644838,0.0299734,0.0248789,0.0566031,0.0571453,0.0216818,0.025527,0.0667118,0.0596685,0.0317855,0.0292326
1766.3,0.036485,0.0405381,0.0348555,0.0360035,0.0232721,0.0214497,0.0646024,0.0258709,0.0299935,0.0172228,0.0226853,0.0536752,0.0638727,0.033076,0.0312442,0.0610822,0.0802725,0.0229893,0.0326023,0.0723144,0.035841,0.0402802,0.0417253,0.0217974,0.028689,0.0204261,0.023653,0.0111263,0.0122749,0.0226633,0.0231304,0.0230276,0.0221153,0.0289281,0.0278114,0.0111639,0.0112068,0.0138908,0.0120184,0.023134,0.0105592,0.00932782,0.0307194,0.0317388,0.00786177,0.0135087,0.0305035,0.0301766,0.00491308,0.00620587,0.0202558,0.0108065,0.0128513,0.013497,0.011689,0.055196,0.0137889,0.015466,0.0135389,0.0170827,0.0176667,0.0200566,0.0692777,0.0307336,0.0171154,0.0149517,0.109015,0.101922,0.081525,0.0928689,0.21809,0.119883,0.0738115,0.0944718,0.0503667,0.0565785,0.0313797,0.0126029,0.158007,0.17433,0.0560452,0.0712049,0.21462,0.236991,0.0701577,0.0576891,0.0812679,0.0856341,0.0625187,0.0745381,0.0212036,0.0206898,0.0125661,0.0210362,0.0209267,0.017413,0.0119125,0.0280554,0.0289186,0.0171327,0.0186073,0.0442307,0.0414684,0.0247297,0.0241408,0.0497534,0.0575547,0.0284811,0.0238493,0.0495925,0.04959,0.0208224,0.0242175,0.0572969,0.0525463,0.0302649,0.0279072
1770.02,0.0326613,0.0361649,0.0318908,0.0330996,0.0218153,0.0196342,0.0563613,0.0232424,0.0271322,0.0161042,0.0209665,0.0463095,0.0558842,0.0292016,0.0281591,0.0503817,0.0692274,0.0213065,0.0286745,0.0610733,0.032205,0.0350935,0.036405,0.019482,0.0249293,0.0181747,0.0213425,0.0103205,0.0114105,0.0201885,0.0205939,0.0204157,0.0199251,0.0258272,0.0250888,0.0103314,0.0104138,0.0126887,0.0138331,0.019353,0.00936944,0.00824298,0.0252117,0.025631,0.006554,0.0108437,0.0249201,0.0247627,0.00421062,0.0054816,0.017675,0.0102401,0.012338,0.0129906,0.0113269,0.0519769,0.013366,0.0152499,0.0132319,0.0174615,0.0169649,0.0194513,0.0631722,0.0280052,0.0161898,0.0143726,0.101772,0.0943336,0.0796125,0.0910546,0.201506,0.112883,0.0691932,0.0885779,0.0466206,0.0527932,0.0307692,0.0116182,0.152224,0.167702,0.0545133,0.0693598,0.203459,0.225636,0.0675629,0.0575201,0.075688,0.0796789,0.0603872,0.0719793,0.0187826,0.0183737,0.0114791,0.0182315,0.01848,0.0153349,0.0103779,0.0239143,0.0243545,0.0144737,0.0154253,0.0410253,0.0382397,0.0240646,0.02338,0.045129,0.0528728,0.0273066,0.0232526,0.0447577,0.0448094,0.0201438,0.0230246,0.050815,0.0477365,0.0291747,0.0270369
1773.75,0.0292704,0.0326277,0.0298638,0.0308331,0.0203876,0.0180452,0.0498745,0.0208795,0.0249668,0.0150316,0.019422,0.0405451,0.0493607,0.0261203,0.0257357,0.041834,0.0602425,0.0198544,0.025445,0.0525041,0.0290686,0.0313304,0.0320227,0.0173187,0.0217025,0.0162282,0.0188736,0.00933871,0.0103898,0.0177234,0.0181641,0.0180045,0.017778,0.0228147,0.022485,0.0093932,0.00924288,0.0114041,0.0125053,0.0164385,0.00832063,0.00747575,0.0208675,0.0212189,0.00559469,0.00898421,0.0208706,0.0206467,0.00353842,0.00516079,0.015803,0.00988344,0.0117371,0.0125681,0.0107697,0.0493461,0.0127882,0.014887,0.0130089,0.0170777,0.016545,0.0191232,0.0579464,0.0257824,0.0155639,0.0140441,0.0967292,0.088607,0.0779481,0.0896438,0.183367,0.107312,0.0639132,0.0814864,0.04408,0.0501867,0.0300423,0.0107816,0.147303,0.162085,0.0529895,0.0675082,0.193457,0.215396,0.0649149,0.0552544,0.0715809,0.0755539,0.058308,0.0691794,0.0167815,0.0165438,0.0107412,0.0159571,0.0163522,0.0133621,0.0078327,0.0204572,0.0205698,0.0124288,0.0128732,0.0388501,0.036105,0.0233849,0.022836,0.0414914,0.0489004,0.0264659,0.0221812,0.0410909,0.0405936,0.0194194,0.0227511,0.0461206,0.0442711,0.0282835,0.0262459
1777.47,0.0271973,0.0303679,0.0288228,0.0296449,0.019444,0.0175406,0.0455283,0.0194297,0.0237528,0.0142129,0.0184262,0.0366245,0.0453208,0.0241161,0.0238358,0.0369135,0.0542837,0.0189689,0.0232375,0.047027,0.0270959,0.0287082,0.0290663,0.0159454,0.0195561,0.0147935,0.0166454,0.00891003,0.0101202,0.0163862,0.0168079,0.0167074,0.0160509,0.0209119,0.020599,0.00850556,0.00834731,0.0104675,0.00845523,0.0148504,0.00793393,0.00680224,0.0184245,0.0188269,0.004964,0.00793253,0.0186195,0.0185291,0.00316376,0.00483668,0.0147515,0.00985502,0.0113809,0.0121698,0.0103129,0.0469443,0.0123564,0.0138961,0.0125867,0.0155334,0.0163161,0.0188545,0.0543005,0.0244256,0.0155461,0.0138735,0.0925307,0.0843338,0.0765188,0.0876786,0.165726,0.103126,0.0591037,0.0749222,0.0426273,0.0486862,0.0296037,0.0106796,0.142894,0.157226,0.0515598,0.0654315,0.184877,0.206139,0.0628471,0.0506856,0.0688867,0.0722372,0.0563429,0.0665585,0.0155406,0.0151626,0.0102829,0.0143523,0.0147449,0.0114313,0.00555295,0.0178651,0.018568,0.0114629,0.0113104,0.0378519,0.0346842,0.0227261,0.0224007,0.0388553,0.0458594,0.0261747,0.0214146,0.0385571,0.0375717,0.0191886,0.022823,0.0432457,0.0419701,0.0278463,0.0255288
1781.2,0.0253221,0.0283244,0.0274204,0.0285485,0.0189009,0.017117,0.0418857,0.018293,0.0224579,0.0137645,0.0179285,0.033505,0.0418549,0.0223865,0.022241,0.0331038,0.0495593,0.0183024,0.0217047,0.0427248,0.025364,0.0264644,0.0268863,0.0147236,0.0176935,0.0128275,0.0147586,0.00877414,0.0100439,0.0151648,0.0154162,0.0153163,0.0145189,0.0191407,0.0186264,0.00786555,0.00778791,0.00961571,0.00865751,0.0133658,0.00757355,0.00628649,0.0166428,0.0167372,0.00472122,0.00712701,0.0166433,0.0168713,0.00310807,0.00463891,0.0135116,0.00970387,0.0111182,0.0119749,0.01014,0.0439741,0.0122521,0.0134616,0.0123419,0.0153083,0.0159295,0.0184594,0.0507518,0.0230847,0.0152938,0.0136151,0.0873802,0.079548,0.0748637,0.0851781,0.147753,0.0976908,0.0541211,0.0685041,0.0406713,0.0463848,0.0293307,0.0106129,0.137223,0.15133,0.05006,0.0631952,0.175865,0.195963,0.0605234,0.0483203,0.0652459,0.0682182,0.0544331,0.0643287,0.0142175,0.0139729,0.00988749,0.0132049,0.0136591,0.0104665,0.00515388,0.0163049,0.0168402,0.0107792,0.0100397,0.0363784,0.0329777,0.022476,0.0220742,0.0361727,0.043001,0.0259136,0.0209801,0.0359393,0.0350046,0.0190744,0.02262,0.0403917,0.0395099,0.027514,0.0250823
1784.93,0.023284,0.0261075,0.0259694,0.0271011,0.0184479,0.0163242,0.0387696,0.0173171,0.0213007,0.0133582,0.0174684,0.0306344,0.0387195,0.0207366,0.0208775,0.0299273,0.0454571,0.0176127,0.0204409,0.0390327,0.0239532,0.024548,0.0247959,0.013908,0.0164724,0.0112252,0.0129745,0.00886894,0.00981849,0.0142461,0.0145399,0.0145618,0.0137559,0.0174711,0.0171197,0.00729861,0.0071825,0.00870354,0.00808939,0.0121844,0.00707791,0.00591074,0.0151902,0.0151272,0.00448959,0.00659624,0.0152383,0.0156465,0.00323046,0.00456079,0.0123596,0.0092393,0.0110237,0.0118447,0.0101187,0.0404788,0.0120292,0.0134653,0.0120287,0.0152802,0.0155914,0.0181844,0.0470814,0.0218206,0.0150193,0.0133655,0.0816003,0.0739048,0.0725923,0.0821725,0.13151,0.0895907,0.0493154,0.0628178,0.0376026,0.0428012,0.0286195,0.0105385,0.129915,0.143428,0.0483074,0.0607223,0.165647,0.184758,0.0577332,0.0467772,0.0599836,0.0631153,0.0522556,0.0615668,0.0132489,0.0128745,0.00965288,0.012191,0.0127777,0.00952006,0.00390457,0.0148779,0.0152357,0.0101446,0.00905539,0.0337175,0.030613,0.0221957,0.0216854,0.0336737,0.0397339,0.0254386,0.0205109,0.0331469,0.0324164,0.0187073,0.0221357,0.0373581,0.0371234,0.0269093,0.0246608
1788.65,0.021386,0.0235912,0.024121,0.0246848,0.0178153,0.0155023,0.0351227,0.0159748,0.0195694,0.0131296,0.0169606,0.0276704,0.0354287,0.0191177,0.0196032,0.027015,0.0412908,0.0168402,0.0191197,0.0355061,0.0222323,0.0225385,0.0228521,0.0128288,0.0150741,0.0099653,0.0112944,0.00864839,0.00972602,0.0130735,0.0134183,0.0135221,0.012799,0.0155645,0.0155906,0.00669546,0.00660427,0.0077208,0.00812118,0.0108039,0.00668762,0.00548466,0.0134743,0.0134976,0.00398701,0.00600641,0.0139905,0.0142946,0.0030013,0.00416369,0.0112718,0.00859753,0.0106493,0.0113224,0.009951,0.0362742,0.0114509,0.0133968,0.0115486,0.0152743,0.0152554,0.0177277,0.0430175,0.0201958,0.014977,0.013004,0.0748901,0.0672032,0.0696858,0.0782097,0.117411,0.0794856,0.0450368,0.0576219,0.0331367,0.0380885,0.0276179,0.0103758,0.120903,0.13323,0.0462328,0.0575174,0.153527,0.171546,0.0545543,0.0447912,0.0533574,0.0566163,0.0495122,0.0580541,0.0124009,0.0117097,0.00940025,0.011126,0.0118861,0.00899717,0.00368111,0.0136259,0.0137959,0.00950802,0.00825249,0.0297139,0.0269895,0.0217735,0.0212318,0.0304764,0.0356241,0.024883,0.0201273,0.0298297,0.0296017,0.0182328,0.0212688,0.0338715,0.0340685,0.0260102,0.0241744
1792.38,0.0193518,0.0213621,0.0221908,0.0223795,0.0171428,0.0148564,0.0312117,0.0147559,0.0176594,0.0129892,0.0166308,0.0245762,0.0316209,0.0173233,0.018138,0.0241969,0.0367295,0.0163603,0.0176375,0.031737,0.0199745,0.0205561,0.0211165,0.0119683,0.0137947,0.00874413,0.0105339,0.00852097,0.00980032,0.0123126,0.0125503,0.0124641,0.0121947,0.0138477,0.0140299,0.00638546,0.00631585,0.00698109,0.00991284,0.009568,0.00628993,0.00515857,0.0119935,0.012306,0.00374341,0.00558719,0.0128415,0.0129899,0.00278242,0.00392605,0.0101562,0.00848681,0.0100687,0.0111045,0.00955663,0.0319267,0.01101,0.0132823,0.0113043,0.0158659,0.0147916,0.0171066,0.0379979,0.0181773,0.0144398,0.0125079,0.0669058,0.0595612,0.066058,0.0729912,0.104461,0.0681579,0.0408207,0.052198,0.0283841,0.03261,0.0267751,0.010256,0.109554,0.120915,0.0437309,0.053622,0.139308,0.155998,0.0504869,0.0434689,0.045982,0.0491512,0.0457932,0.0538543,0.0112213,0.0109787,0.00925209,0.00994863,0.0109509,0.00886064,0.00352279,0.0125545,0.012774,0.00874123,0.00746603,0.0252273,0.0227736,0.0211674,0.0206365,0.0266623,0.0310063,0.0241038,0.019796,0.0263691,0.0267344,0.0176922,0.0204985,0.0298963,0.0305321,0.0252539,0.0237743
1796.11,0.0171815,0.0189226,0.0198329,0.0200929,0.0163616,0.0141472,0.0273205,0.0134382,0.0156071,0.0126417,0.016251,0.0215946,0.0278773,0.0152309,0.0163813,0.0214654,0.0319819,0.0160536,0.015946,0.0278723,0.0174977,0.0184484,0.0188678,0.0105265,0.0123509,0.00779243,0.00939251,0.00839596,0.00976298,0.0113696,0.0114967,0.0114445,0.0108867,0.0122769,0.0121615,0.00573982,0.00560541,0.0064949,0.00730388,0.00874344,0.00582916,0.00468732,0.0107759,0.0111817,0.00349157,0.00515557,0.0117255,0.0117739,0.00250931,0.00382558,0.00908252,0.00840554,0.00962376,0.0108441,0.00912377,0.0278266,0.0106608,0.012608,0.0108373,0.0146725,0.0142961,0.0167039,0.0324112,0.0161746,0.013848,0.0121472,0.0584939,0.0515324,0.0617258,0.0670908,0.0923132,0.0576223,0.0365628,0.0463251,0.0240713,0.0275296,0.0258312,0.00999811,0.0971872,0.107326,0.040823,0.0491369,0.123909,0.139129,0.045939,0.0388329,0.0388444,0.0419033,0.0415544,0.0485366,0.0102083,0.0102016,0.00933857,0.00887674,0.00980977,0.00777095,0.00205955,0.0113773,0.0117684,0.00768999,0.00661092,0.0212246,0.0191605,0.0202102,0.0198474,0.0228848,0.0262291,0.0231584,0.0189324,0.023057,0.0234377,0.0172007,0.0196999,0.0258118,0.027203,0.0244634,0.0228889
1799.83,0.0152749,0.0165082,0.0180937,0.0182532,0.0156789,0.0135812,0.0237943,0.0122988,0.0139661,0.0125455,0.0159705,0.0189361,0.0245854,0.0135788,0.0150859,0.019164,0.0279444,0.0156818,0.0148191,0.0244284,0.0159183,0.0166433,0.0169911,0.00970887,0.0111012,0.00702757,0.00817088,0.00863137,0.010091,0.0104201,0.0105976,0.010712,0.00992048,0.0113605,0.0113889,0.00531219,0.00509524,0.00599133,0.0069493,0.00798549,0.00560903,0.00422899,0.0100468,0.0101689,0.00311585,0.00474015,0.0109096,0.0111354,0.00218524,0.00344755,0.0081361,0.0079102,0.00918177,0.0100298,0.00858214,0.0243228,0.0103433,0.0120289,0.010489,0.0139205,0.013755,0.0162379,0.0278552,0.0147342,0.0133908,0.0119048,0.0508064,0.0441003,0.0571894,0.0609342,0.0813613,0.0491563,0.0327144,0.0407177,0.0208089,0.0238618,0.0246611,0.0101584,0.0850282,0.0936375,0.0376056,0.0444674,0.108506,0.122303,0.0414383,0.0341439,0.0329728,0.0357129,0.0373421,0.0432174,0.00963788,0.00938966,0.00941225,0.00813119,0.0089407,0.00712336,0.00186893,0.0102282,0.0106798,0.00708485,0.00619392,0.0180541,0.0163482,0.0192917,0.0191698,0.0194214,0.0219583,0.0222927,0.0180006,0.0202591,0.0205887,0.0167037,0.019057,0.0224733,0.0247107,0.023422,0.0219897
1803.56,0.0132725,0.0142397,0.0166933,0.0166317,0.0149525,0.0128173,0.0202352,0.0109057,0.0127651,0.0123733,0.0155799,0.0163263,0.021248,0.0120423,0.0138594,0.0167303,0.024233,0.0150933,0.0136209,0.0212539,0.0145204,0.0148569,0.0151463,0.00901211,0.00975888,0.00625885,0.00725678,0.00888347,0.0101194,0.00925994,0.00959818,0.0096887,0.00894125,0.0102395,0.0104616,0.00507796,0.00494449,0.00526769,0.00605655,0.00672399,0.00501441,0.00397494,0.00895584,0.0089158,0.00283973,0.0042462,0.00964737,0.0100195,0.00200668,0.00295443,0.00697173,0.00736532,0.00865118,0.00937627,0.00795139,0.0209309,0.00982746,0.0111119,0.0102391,0.0134415,0.0129869,0.0154249,0.0237886,0.0133119,0.0128574,0.0113339,0.0431094,0.0371461,0.0523587,0.0544373,0.0704597,0.0417131,0.0287282,0.0355068,0.0181147,0.0204202,0.0233191,0.0104099,0.0725542,0.0798177,0.0340842,0.0396263,0.0927089,0.10495,0.0363771,0.029928,0.0280101,0.0300612,0.0326076,0.0374839,0.00875481,0.00850286,0.00934617,0.00741412,0.00814383,0.00635803,0.000976662,0.00948977,0.00938758,0.00675214,0.00562508,0.0154348,0.0137882,0.0184467,0.0183487,0.0160641,0.0179186,0.021247,0.0171921,0.0178255,0.0178859,0.0158998,0.0184488,0.0192709,0.0224517,0.0222026,0.0209437
1807.29,0.0118331,0.0127154,0.0155277,0.0155663,0.0147243,0.0121864,0.0178284,0.0101296,0.0122301,0.0122304,0.0152979,0.0143882,0.0187851,0.0108306,0.0128656,0.0150346,0.0213351,0.0145522,0.0125507,0.018724,0.0135991,0.0133121,0.013637,0.00864954,0.00888231,0.00574654,0.00640892,0.00888522,0.0100064,0.00880937,0.009102,0.00909493,0.00797447,0.00944053,0.00955362,0.00486972,0.00453658,0.00486596,0.00456335,0.00588573,0.00434607,0.00368871,0.00803682,0.00790992,0.0028185,0.00395231,0.00883212,0.00916084,0.00195708,0.00263963,0.00606408,0.00688995,0.00806027,0.00901148,0.00759108,0.0183491,0.00888638,0.0100946,0.00970342,0.012507,0.0122255,0.0146866,0.02055,0.012132,0.0122607,0.0106908,0.0365272,0.0314497,0.0477249,0.0484397,0.0608235,0.0359054,0.0252187,0.0308556,0.0160648,0.0178781,0.0220267,0.0105162,0.0613143,0.067578,0.0307354,0.0349717,0.0790322,0.0896454,0.0317344,0.0249024,0.0241712,0.0258843,0.0282759,0.0319512,0.00806801,0.00775028,0.0093017,0.00685971,0.00755668,0.00568205,0.000186811,0.00889569,0.00871882,0.00645411,0.00514127,0.0137058,0.01209,0.0176321,0.017337,0.0139253,0.0150109,0.0202632,0.0162165,0.0162636,0.0159216,0.0152385,0.01762,0.0167743,0.0205052,0.021185,0.0197804
