Wavenumber,sa22068.03,sa22068.04,sa22068.05,sa22068.08,sa22068.09,sa22069.00,sa22069.03,sa22069.04,sa22069.05,sa22069.08,sa22069.09,sa22070.00,sa22071.03,sa22071.04,sa22071.05,sa22071.08,sa22071.09,sa22072.00,sa22072.08,sa22072.09,sa22073.00,sa22074.03,sa22074.04,sa22074.05,sa22074.08,sa22074.09,sa22075.00,sa22075.03,sa22075.04,sa22075.05,sa22075.08,sa22075.09,sa22076.00,sa22077.03,sa22077.04,sa22077.05,sa22077.08,sa22077.09,sa22078.00,sa22078.08,sa22078.09,sa22079.00,sa22080.03,sa22080.04,sa22080.05,sa22080.08,sa22080.09,sa22080.10,sa22080.13,sa22080.14,sa22080.15,sa22080.18,sa22080.19,sa22081.00,sa22083.03,sa22083.04,sa22083.05,sa22083.08,sa22083.09,sa22084.00,sa22084.08,sa22084.09,sa22085.00,sa22086.03,sa22086.04,sa22086.05,sa22086.08,sa22086.09,sa22086.10,sa22086.13,sa22086.14,sa22087.00,sa22087.03,sa22087.04,sa22087.05,sa22088.03,sa22088.04,sa22088.05,sa22088.08,sa22088.09,sa22088.10,sa22089.03,sa22089.04,sa22089.05
3348.14,0.00978106,0.015267,0.0221014,0.000466107,0.00525003,0.00373674,0.0270946,0.0246372,0.0123165,0.00823714,0.018501,0.0107742,0.0447442,0.0447544,0.0301766,0.0558582,0.0511861,0.0452034,0.0469477,0.0614767,0.0561856,0.0117437,0.0116924,0.0117138,0.013561,0.0134654,0.0087833,0.016776,0.0211053,0.0145264,0.0278812,0.00778153,0.0219028,0.0705458,0.0707004,0.0688293,0.0440862,0.044471,0.0429152,0.0678799,0.0521045,0.0699574,0.00805659,0.00987548,0.00985938,0.0106431,0.0205329,0.0225796,0.0205709,0.0168162,0.0176806,0.0243944,0.0249049,0.0175025,0.0430934,0.0599854,0.0477706,0.0491772,0.0536048,0.0370924,0.0493267,0.0561706,0.0596529,0.00530864,0.00571367,0.0122818,0.0116892,0.00989159,0.0168901,0.0166183,0.0168544,0.0150251,0.0263254,0.0232788,0.0232829,0.0462915,0.0445943,0.0460542,0.0499043,0.0424697,0.0460972,0.0426144,0.0507803,0.0530576
3350,0.0105415,0.0148083,0.0221345,0.00028068,0.00441157,0.00391719,0.0265198,0.0233336,0.0128725,0.00830254,0.0184602,0.0107536,0.0431308,0.0450176,0.0292643,0.0541175,0.0496567,0.0438088,0.0458837,0.0601802,0.0548697,0.0120283,0.0111652,0.01071,0.0129196,0.0125871,0.0081595,0.0166591,0.0204013,0.0147576,0.0282672,0.0075956,0.0217841,0.0705725,0.0709452,0.0684519,0.0428236,0.0428478,0.0422782,0.066765,0.0510879,0.0685102,0.00831809,0.00902545,0.00958653,0.0101523,0.0198345,0.0223382,0.0208897,0.0177511,0.0182074,0.0243092,0.0251102,0.0177332,0.0423565,0.0591729,0.047195,0.0478582,0.0523838,0.0366618,0.0485902,0.0550363,0.0584918,0.00553486,0.00578152,0.0121211,0.0104738,0.0101573,0.0166192,0.0170188,0.0163572,0.015105,0.0260586,0.0238668,0.0239619,0.0446479,0.0436667,0.0451323,0.048587,0.0411033,0.0448822,0.0421157,0.0504568,0.0509165
3351.86,0.010938,0.01515,0.0218102,0.000329557,0.00451838,0.00427484,0.0265404,0.0226933,0.0133193,0.00902987,0.0192624,0.010722,0.0421993,0.0449974,0.0290562,0.0526879,0.0486639,0.0432688,0.045266,0.0590925,0.0539229,0.0118013,0.0113801,0.0101848,0.0132247,0.0126022,0.0080098,0.017217,0.0207489,0.0153142,0.0284918,0.00718608,0.0218652,0.0710814,0.0706166,0.0683119,0.0420234,0.0409436,0.0405286,0.0656683,0.0500578,0.0674126,0.00823186,0.00883067,0.00939792,0.0105669,0.0195127,0.022189,0.0209334,0.0175961,0.0188995,0.0250262,0.0258137,0.0185544,0.0419124,0.0594448,0.0468207,0.0471274,0.0511608,0.0366221,0.0478405,0.0542299,0.0569861,0.00532054,0.0059355,0.0123558,0.0108978,0.0100929,0.0161756,0.0167658,0.0166185,0.0146361,0.02627,0.0241192,0.0240027,0.0442008,0.0425973,0.0440033,0.0477336,0.0406629,0.0435109,0.041001,0.0492472,0.0495076
3353.73,0.0112938,0.0159586,0.0221627,0.000726005,0.00448736,0.00404931,0.0270313,0.0231949,0.0137462,0.00944635,0.0199435,0.0112123,0.0423514,0.0450822,0.0299037,0.0522459,0.0474279,0.0429087,0.0449305,0.0589215,0.0540699,0.011446,0.0121979,0.01043,0.0133042,0.0123761,0.00822922,0.0180759,0.0221661,0.0157462,0.028361,0.00715512,0.022345,0.0715626,0.0707929,0.069165,0.0416052,0.0401774,0.0391088,0.064651,0.049388,0.0671629,0.00837803,0.00950312,0.00965102,0.0104977,0.0190747,0.0221754,0.02067,0.0177626,0.0188242,0.0255818,0.0265014,0.018694,0.0410331,0.0602113,0.0482898,0.0467294,0.0504322,0.0364791,0.0475448,0.0540313,0.0570597,0.00580599,0.00681747,0.0132646,0.0119063,0.00989496,0.0163444,0.0170594,0.0174795,0.0147726,0.0270715,0.0241287,0.0239881,0.0442482,0.0419724,0.043414,0.0470863,0.0404382,0.0429174,0.0407654,0.0483807,0.0494922
3355.59,0.011063,0.0165317,0.0231202,0.00110111,0.00437887,0.00382203,0.0269858,0.0239679,0.0132739,0.00985637,0.0205819,0.0118203,0.0423458,0.0455171,0.0300563,0.0521077,0.0473497,0.042723,0.044605,0.0587116,0.0543209,0.0122797,0.0127173,0.011341,0.0134413,0.0127682,0.00869342,0.0183827,0.0231779,0.0161281,0.028884,0.00779639,0.0224108,0.0720007,0.071119,0.0700689,0.0408254,0.0398358,0.0380624,0.0643337,0.0488933,0.067299,0.00890085,0.0101061,0.00983644,0.00968672,0.0194169,0.0217301,0.0211318,0.0182897,0.0185804,0.0258705,0.0272316,0.018715,0.0409205,0.0611954,0.0492972,0.0464633,0.0503276,0.0352751,0.0480156,0.0536369,0.0575122,0.00702662,0.00747712,0.0134552,0.012192,0.0107175,0.0161389,0.0169376,0.0174935,0.0148952,0.0274043,0.0246727,0.0237471,0.044394,0.0419779,0.0432789,0.0464454,0.0395367,0.0423144,0.0413357,0.0478353,0.0490828
3357.46,0.0104735,0.0161541,0.0231957,0.00147145,0.00492448,0.00353122,0.0282262,0.0251847,0.0135317,0.00993236,0.0210575,0.0117592,0.0415967,0.0452425,0.0287804,0.0518922,0.0472128,0.0417403,0.0448005,0.0584579,0.0536003,0.0122088,0.0122719,0.0110086,0.0137881,0.0133105,0.00878855,0.0191251,0.0234302,0.0172357,0.0297427,0.00844495,0.0225135,0.0719912,0.0707873,0.0700215,0.0396919,0.039492,0.037627,0.064725,0.0490628,0.0671196,0.00808446,0.00989128,0.00989928,0.00989904,0.0197639,0.0216105,0.0227382,0.0193492,0.0195765,0.0261863,0.0276978,0.0196225,0.0404686,0.0615779,0.0488154,0.0464044,0.0509075,0.0351774,0.0485721,0.0539918,0.0573499,0.00667352,0.00724679,0.0129783,0.0121327,0.0106827,0.0158668,0.0174448,0.0179196,0.0162348,0.0279995,0.0254377,0.0247035,0.0432252,0.0414951,0.0432769,0.0464465,0.0390517,0.0417106,0.0423317,0.0473033,0.0491651
3359.32,0.0111489,0.0158839,0.0225166,0.00203177,0.00594121,0.00362339,0.0277937,0.023847,0.0123785,0.00863982,0.0202134,0.0105783,0.0407917,0.0452108,0.0281537,0.0518622,0.0459712,0.0408728,0.0436789,0.0568372,0.051088,0.0122722,0.0117937,0.0106379,0.0146982,0.0136347,0.00899361,0.0182857,0.0211779,0.0156018,0.0287273,0.00787713,0.0216761,0.071842,0.0700514,0.0698236,0.039258,0.0394743,0.0378699,0.0628904,0.0477267,0.0645187,0.00764561,0.00929731,0.0102606,0.0106242,0.0202137,0.0226766,0.021424,0.0177946,0.0183189,0.0248011,0.0257416,0.0187307,0.0392377,0.0605774,0.0481018,0.0454306,0.0506959,0.0362865,0.0470732,0.0521001,0.0549798,0.00583172,0.00691765,0.0122733,0.0122105,0.0102121,0.0161375,0.0158,0.016872,0.0151056,0.0268542,0.0243879,0.0245561,0.0413116,0.0399705,0.0419754,0.046159,0.0390725,0.0409235,0.0399298,0.0455341,0.0475329
3361.19,0.012416,0.0166732,0.0233358,0.00142281,0.00587094,0.0037142,0.0268935,0.0237529,0.0119595,0.00815871,0.0193758,0.0101374,0.0405636,0.0456284,0.0292211,0.0514007,0.0452912,0.0402962,0.0419457,0.0549332,0.049205,0.0130483,0.0129699,0.0119023,0.01472,0.0134993,0.0086545,0.0175883,0.0207611,0.0147522,0.0282204,0.00726402,0.0211974,0.0725527,0.0705539,0.0705203,0.0389359,0.0383543,0.0374597,0.0602452,0.0460212,0.063182,0.00919599,0.010311,0.0117391,0.0105931,0.0201122,0.0223063,0.0206534,0.0168656,0.0181594,0.023927,0.0244473,0.0181885,0.0391794,0.0604588,0.0495559,0.0431109,0.0492257,0.0365828,0.0454153,0.0501935,0.053477,0.00626983,0.00795135,0.0128364,0.0112198,0.0105073,0.0163327,0.0152286,0.0173657,0.0145894,0.0260151,0.0243058,0.0241084,0.0413055,0.0400802,0.0417886,0.0448847,0.0371997,0.0400457,0.0379334,0.0447742,0.0458702
3363.05,0.012132,0.0170739,0.0233255,3.44E-05,0.00507301,0.00418355,0.025993,0.0240373,0.012363,0.00900768,0.0191994,0.0104471,0.0393408,0.0451135,0.0291118,0.0504184,0.0451423,0.0389848,0.0414772,0.0539184,0.0483934,0.0124463,0.01296,0.0121524,0.0140042,0.0135138,0.00827446,0.0179405,0.0218355,0.0149996,0.0283402,0.00682064,0.0216836,0.0726759,0.0704453,0.0701421,0.0381698,0.0371055,0.0365143,0.0591892,0.0444857,0.0631931,0.00972145,0.0107129,0.0113403,0.0105542,0.0196025,0.0215933,0.0204361,0.0165653,0.0190037,0.0243859,0.0251357,0.018596,0.0383557,0.0606231,0.0496129,0.0419356,0.0477246,0.0358912,0.0446009,0.0491952,0.0528153,0.00633286,0.00842015,0.0132215,0.010699,0.0104792,0.0166131,0.0155837,0.0175148,0.0147231,0.0266213,0.0245136,0.0240661,0.0405128,0.039431,0.0407857,0.0440589,0.0360633,0.0391462,0.0376457,0.043717,0.0450893
3364.91,0.0118907,0.0173526,0.0235583,0.000121275,0.00507232,0.00544824,0.0264537,0.0237899,0.013076,0.00931613,0.0191248,0.0102253,0.0386968,0.0451022,0.0280821,0.0500003,0.0450056,0.0384586,0.0410182,0.0532073,0.0477698,0.0126112,0.0128467,0.0121616,0.0139602,0.0133677,0.0088097,0.019512,0.0223762,0.0152451,0.0281133,0.00642191,0.0220304,0.0731291,0.0707557,0.0694043,0.0372423,0.03658,0.0355001,0.0587857,0.0439197,0.0623849,0.00919969,0.010398,0.0113488,0.0114196,0.0197311,0.0224213,0.0207782,0.0170792,0.0189222,0.0248682,0.0260244,0.0186757,0.0377267,0.0611732,0.0489291,0.0429497,0.0481561,0.0354187,0.0443428,0.0481187,0.0519586,0.0065855,0.00856659,0.0134296,0.0114761,0.0110324,0.0175641,0.015965,0.0173977,0.0145814,0.0268833,0.0238985,0.0239916,0.0401134,0.0386396,0.0396186,0.0439709,0.0367849,0.0389869,0.037577,0.0426402,0.0447923
3366.78,0.0114645,0.0172301,0.0240046,0.00112962,0.00527875,0.00539288,0.0264449,0.0233704,0.0122848,0.00859485,0.0188905,0.0096183,0.0379486,0.0444364,0.0274838,0.0490548,0.0445055,0.0372625,0.0393694,0.0516615,0.0467596,0.012884,0.0123699,0.0119741,0.0140605,0.0130243,0.00915224,0.0184619,0.0209502,0.0146919,0.0279288,0.0060424,0.021279,0.0717396,0.0692376,0.0683641,0.0354938,0.0348046,0.0341134,0.057144,0.0426608,0.060438,0.00851512,0.00974809,0.0116315,0.0113734,0.0193005,0.0229083,0.0197415,0.0170425,0.0175864,0.0243734,0.0250771,0.0174912,0.0362449,0.0603823,0.0483689,0.0420818,0.0481638,0.0340487,0.0432794,0.047058,0.0500409,0.00636757,0.00778487,0.0129285,0.0115982,0.0106436,0.0171919,0.0151179,0.0166236,0.0132458,0.0259468,0.0232234,0.0232059,0.0391538,0.0367304,0.0384958,0.0421242,0.0355265,0.0386245,0.0362212,0.0408886,0.0435024
3368.64,0.0103573,0.0162738,0.0226681,0.00121003,0.00406632,0.00410147,0.0270616,0.0242639,0.0132827,0.00921276,0.019453,0.0104985,0.0361795,0.0433303,0.0266617,0.0473952,0.0422136,0.0350724,0.0383872,0.0510574,0.0461379,0.0120422,0.0109502,0.0112415,0.0133156,0.0126605,0.00875809,0.0179157,0.0220435,0.0156289,0.0288469,0.00738903,0.0223476,0.0694833,0.0671804,0.0675205,0.0342694,0.0316416,0.0326771,0.0564962,0.0414029,0.0597667,0.00724863,0.0094896,0.0106011,0.01055,0.0186975,0.0221013,0.0202804,0.0177365,0.0186623,0.0246715,0.0252917,0.0186939,0.0345768,0.0588447,0.0479173,0.0393952,0.0465977,0.0331166,0.0430887,0.0473172,0.0495605,0.0056631,0.00647592,0.0121382,0.0115637,0.00964526,0.0158639,0.0161216,0.0172268,0.0143156,0.0268525,0.0245168,0.0241247,0.0375484,0.0347006,0.0362525,0.0401195,0.0329512,0.0367883,0.0356666,0.0409254,0.0427368
3370.51,0.00989634,0.0157979,0.0208712,0.00117443,0.00412926,0.00406785,0.0263305,0.0236438,0.013918,0.00964002,0.0190794,0.0114114,0.0344781,0.0426592,0.0257658,0.047172,0.0412883,0.0347503,0.0377491,0.0497467,0.0447877,0.0110587,0.01051,0.010549,0.0131007,0.012383,0.00825598,0.0175459,0.0226906,0.0151277,0.0288782,0.00804661,0.0226661,0.0680889,0.0665951,0.0666917,0.0345341,0.0305427,0.0316444,0.0560163,0.0402649,0.0591073,0.00716316,0.00959717,0.00899411,0.0107331,0.0194395,0.0218373,0.0203158,0.0176456,0.0183209,0.0245918,0.02521,0.0198499,0.0336068,0.0575116,0.0472969,0.0382154,0.0457194,0.0331977,0.04228,0.0463849,0.0491831,0.00545146,0.00573214,0.0113476,0.0118783,0.00984138,0.0154308,0.0164884,0.0170797,0.0144111,0.0269259,0.0248273,0.023932,0.0363129,0.0333946,0.0343719,0.0396415,0.0325586,0.0354581,0.0351317,0.0406201,0.0415603
3372.37,0.0111117,0.0164616,0.0218647,0.000866324,0.00459481,0.00415514,0.026778,0.0243097,0.0152643,0.0101176,0.0194961,0.012135,0.0349322,0.0432824,0.0266087,0.0471886,0.0412084,0.0348211,0.0386628,0.0494486,0.0441594,0.0120435,0.0121288,0.0105056,0.0128368,0.0122002,0.0074284,0.0188881,0.0232414,0.0162874,0.0291819,0.00874066,0.0226065,0.0691696,0.0680393,0.0679135,0.0347091,0.03103,0.0309568,0.0571508,0.0405948,0.0591618,0.0090968,0.0100925,0.00952863,0.0104694,0.0192627,0.0217637,0.0216196,0.018734,0.0188827,0.0254123,0.0257177,0.0201231,0.0339165,0.0589983,0.0481286,0.0391355,0.045996,0.0332416,0.0430978,0.0464479,0.0495039,0.00633757,0.0069482,0.012422,0.0113805,0.0100423,0.0159032,0.0179919,0.018204,0.0150658,0.0274731,0.0253738,0.0241541,0.03639,0.0340106,0.0351751,0.0397069,0.0325406,0.0355346,0.0361401,0.0409601,0.0421455
3374.23,0.0114106,0.016611,0.0229845,0.00157582,0.00502632,0.00462833,0.0271133,0.0242426,0.0148061,0.0103505,0.0195979,0.0118111,0.0354143,0.043596,0.0265427,0.0481199,0.0409893,0.0348707,0.0388424,0.0501102,0.0439788,0.0123552,0.0122356,0.0107402,0.0136493,0.0132431,0.00818561,0.0185506,0.0223459,0.0163013,0.0289441,0.00849511,0.0224214,0.0699042,0.0687356,0.0685891,0.034853,0.0310914,0.0314054,0.0567229,0.0404837,0.0592967,0.00856487,0.0099059,0.0100292,0.0103136,0.0194898,0.0219474,0.0218596,0.0182702,0.0189229,0.0250753,0.0258636,0.0189844,0.0339876,0.0605345,0.0486511,0.0401208,0.0461242,0.0332676,0.0435332,0.0463112,0.0492722,0.00607696,0.00715825,0.0125647,0.0113278,0.0102049,0.0168216,0.0172824,0.017727,0.0150126,0.0276704,0.0252563,0.0241744,0.0360179,0.0345636,0.0359375,0.0399555,0.0328584,0.035976,0.035956,0.0408408,0.0420115
3376.1,0.0112314,0.0166937,0.0226293,0.00146753,0.00552457,0.00473484,0.0271615,0.0231929,0.0136487,0.00969897,0.0190411,0.0109693,0.0351199,0.0436482,0.0256265,0.0487239,0.0412466,0.0345528,0.0375119,0.0492593,0.0438947,0.0121755,0.0121502,0.0107345,0.0143176,0.0141343,0.00951646,0.0178653,0.0213966,0.0154721,0.0284828,0.0077717,0.0219622,0.0702301,0.0685913,0.0684385,0.0347683,0.0305569,0.031764,0.0549708,0.0398036,0.0584605,0.00750319,0.0096337,0.00987119,0.0115047,0.0204251,0.0223009,0.0213265,0.0176468,0.01805,0.0241471,0.0254767,0.018186,0.0343451,0.0608403,0.048377,0.0391166,0.0461735,0.0332006,0.0425827,0.0459323,0.0487777,0.00552434,0.00708027,0.0129152,0.0118855,0.0106533,0.0170993,0.0163289,0.0170446,0.0142978,0.0272447,0.0250003,0.0241556,0.0358403,0.0344747,0.0359009,0.0406647,0.0334053,0.035657,0.035044,0.0402641,0.040608
3377.96,0.0112615,0.0163303,0.0219198,0.000591518,0.00475397,0.00476654,0.0271756,0.0234793,0.0132498,0.0100383,0.0197982,0.0110696,0.0340912,0.0437891,0.0251831,0.0476061,0.0410605,0.0335644,0.036951,0.0478208,0.0433786,0.0121569,0.0119803,0.0109501,0.0139796,0.0133209,0.00903155,0.0184847,0.0214433,0.0150615,0.0289903,0.00766539,0.0220805,0.0696907,0.068755,0.0673153,0.0335289,0.0303892,0.0306946,0.0543503,0.0391734,0.0573417,0.00827739,0.00907559,0.0102712,0.0118053,0.0196237,0.0215522,0.0217522,0.0173652,0.0173542,0.0247743,0.0258509,0.0186585,0.0341195,0.0597768,0.0481005,0.037255,0.045868,0.0332442,0.0418173,0.0451726,0.0484913,0.00624618,0.00714832,0.0129335,0.0113835,0.010245,0.0161597,0.0165203,0.0171302,0.0138201,0.0268513,0.0251029,0.0240457,0.0355975,0.0335577,0.0353913,0.0398389,0.0320173,0.0347516,0.0351001,0.0393997,0.0402087
3379.83,0.0120968,0.0165577,0.0218561,0.000803896,0.00429358,0.00462592,0.0281565,0.0247169,0.0140766,0.0111807,0.0207059,0.0121988,0.0333646,0.0441477,0.0255572,0.0469067,0.0399391,0.0322323,0.0372347,0.0477278,0.0429566,0.0124308,0.0122109,0.0113963,0.0133905,0.0126792,0.0085635,0.0190791,0.0228443,0.0161478,0.0298484,0.00774171,0.0225374,0.069485,0.0690245,0.0666957,0.0325835,0.0297222,0.0302194,0.0544067,0.0389083,0.057046,0.00900492,0.00947751,0.0110981,0.0114683,0.0190314,0.0214234,0.022894,0.0178396,0.0187747,0.0262182,0.026807,0.0195795,0.0332717,0.0593583,0.0484398,0.0362588,0.0447577,0.0333211,0.0418754,0.0446629,0.0485571,0.00668078,0.00744025,0.0132186,0.0114203,0.00973141,0.0160098,0.0174873,0.0188065,0.0155661,0.0274435,0.0257999,0.0248689,0.0348898,0.0331355,0.0347623,0.03816,0.0304196,0.0336102,0.0352383,0.039425,0.0407103
3381.69,0.0117405,0.0156663,0.0215924,0.0012881,0.00491155,0.00455655,0.027628,0.0233712,0.0128155,0.0107876,0.020216,0.0121592,0.0322197,0.043256,0.0253904,0.0465707,0.0388066,0.0317817,0.0366041,0.046679,0.0418397,0.0115097,0.0119552,0.0110719,0.0134027,0.0132396,0.00888007,0.0177153,0.0219842,0.015501,0.0293037,0.00691298,0.0220748,0.0686162,0.0669885,0.0660807,0.0318744,0.0287425,0.0296752,0.0527918,0.037529,0.055433,0.00800663,0.00931729,0.00979746,0.011401,0.020188,0.0226586,0.0214017,0.0177068,0.0183659,0.0257011,0.026479,0.019255,0.0311798,0.0588224,0.0476576,0.0363176,0.0440537,0.0328218,0.0408802,0.043167,0.0470899,0.00534022,0.00614377,0.0123228,0.0118323,0.0100184,0.0165617,0.0165275,0.0183866,0.0153258,0.0269233,0.0242902,0.0241046,0.0333974,0.0314637,0.0332547,0.0374276,0.0297006,0.032433,0.0336091,0.0381023,0.0390168
3383.56,0.011396,0.0158642,0.0222548,0.00148326,0.00546362,0.00504278,0.0279445,0.0243174,0.0123726,0.0105463,0.0203151,0.0119826,0.0315746,0.0428456,0.025609,0.046237,0.0383367,0.0320952,0.0363702,0.0464407,0.0416728,0.0115717,0.0119906,0.011571,0.0144613,0.0135396,0.00872992,0.0178715,0.0227564,0.01548,0.0293552,0.00736954,0.0226517,0.0682554,0.066654,0.0664406,0.0319716,0.0282594,0.0291377,0.052044,0.0365536,0.0554005,0.00831775,0.00941537,0.00932831,0.011943,0.0207674,0.0234869,0.0212508,0.0192311,0.0185563,0.0257039,0.0272941,0.0202574,0.0309593,0.0589829,0.0475604,0.0364097,0.0442995,0.0324709,0.040833,0.042944,0.0465198,0.0060681,0.00631672,0.0121201,0.0117613,0.0103222,0.0166801,0.0164784,0.0183293,0.0157987,0.0269812,0.0239181,0.023567,0.0332543,0.0309923,0.0324082,0.0371531,0.0298108,0.0317026,0.0332746,0.0374904,0.0385096
3385.42,0.0115101,0.0166283,0.0233463,0.000947016,0.00522003,0.00519583,0.0276474,0.0248183,0.0123008,0.0104783,0.0202669,0.0115536,0.0315732,0.0429796,0.0255035,0.0456485,0.0379079,0.031479,0.0353077,0.0458572,0.0406463,0.0124875,0.0124838,0.0113791,0.015115,0.0134619,0.00869859,0.0180934,0.0228221,0.0151909,0.0289159,0.00772344,0.0223151,0.0678392,0.0672536,0.0661214,0.0319995,0.0279194,0.0285875,0.0512786,0.0354224,0.0552574,0.00894167,0.00967884,0.0104446,0.011494,0.0202797,0.023127,0.021432,0.0188165,0.0193289,0.025726,0.0270571,0.0204926,0.0315481,0.0595845,0.0479188,0.035312,0.043137,0.0321648,0.0400325,0.0423688,0.0456641,0.00708734,0.00707174,0.0131317,0.0117224,0.00997029,0.0162898,0.0165464,0.0176798,0.0160616,0.0271372,0.0251889,0.0235024,0.0323942,0.0312829,0.0317604,0.0365004,0.0290468,0.0309046,0.0327848,0.0368272,0.0380026
3387.28,0.0119232,0.0165221,0.0232856,0.000967599,0.00568587,0.00507695,0.0273118,0.0249456,0.0129942,0.0105331,0.0196399,0.0113611,0.0308792,0.0420682,0.0243246,0.045217,0.0376167,0.0302659,0.0333698,0.0443485,0.0395173,0.0130827,0.0129286,0.0110348,0.0148335,0.0140491,0.00870337,0.0190706,0.0223725,0.0155301,0.0289501,0.00749926,0.0220102,0.0672081,0.0674169,0.065759,0.0315331,0.0272921,0.0276933,0.0500554,0.0352101,0.0536395,0.00888398,0.00962468,0.0116748,0.0115572,0.0205287,0.0231548,0.0217726,0.0179784,0.0197316,0.0249563,0.0265749,0.020239,0.030702,0.0595332,0.0477894,0.0346275,0.0425876,0.0321911,0.0394579,0.0412791,0.0447009,0.00692683,0.00720059,0.0136996,0.0125783,0.0105906,0.0168214,0.0170892,0.0180939,0.0157664,0.0272927,0.0261193,0.0243848,0.0316086,0.0305651,0.0311102,0.0362791,0.0283727,0.0323115,0.0328357,0.0364918,0.037143
3389.15,0.0114281,0.0159539,0.0226012,0.0019565,0.00656917,0.00518611,0.0270288,0.0249295,0.0137668,0.0101525,0.019434,0.0115622,0.02994,0.0410781,0.0231201,0.044759,0.0376472,0.0293182,0.0321741,0.0433075,0.0387337,0.0129044,0.0123475,0.0106276,0.0147402,0.0148389,0.00894854,0.0189839,0.0219271,0.0153408,0.0293183,0.0073858,0.0222091,0.0658974,0.0662348,0.0654919,0.030986,0.0264158,0.0266721,0.0489324,0.0347899,0.0516994,0.0086941,0.00914353,0.0115397,0.0123918,0.0207011,0.0235538,0.0214027,0.0180506,0.0188977,0.024539,0.0267214,0.0198111,0.0291278,0.057754,0.0473506,0.034407,0.0419863,0.0321209,0.0379605,0.0406557,0.0433524,0.00635939,0.00638202,0.0130395,0.013381,0.0106773,0.0175394,0.0171978,0.0172411,0.014605,0.0268462,0.0250249,0.0251466,0.0303772,0.0284617,0.0303991,0.0359439,0.0275774,0.0326633,0.0318168,0.0350408,0.0353262
3391.01,0.0111916,0.0159538,0.0220032,0.00182302,0.00511856,0.00488681,0.0280898,0.025604,0.0141976,0.00951091,0.0194029,0.0115922,0.0283775,0.0412468,0.0226145,0.0434221,0.0353924,0.0275194,0.0303748,0.0423964,0.0369457,0.0131047,0.0116554,0.0106979,0.0137761,0.0137329,0.00857099,0.0184222,0.0224777,0.015823,0.0295778,0.00773677,0.022505,0.0652277,0.0646357,0.0649186,0.028972,0.0243331,0.0245442,0.0471975,0.0330425,0.0505125,0.0086947,0.00924407,0.0108358,0.0118877,0.0197549,0.0228771,0.0218874,0.018777,0.018451,0.0259579,0.0264337,0.0198887,0.0279298,0.0567184,0.0465095,0.0321577,0.0401286,0.0307505,0.036406,0.039819,0.0420885,0.00650675,0.00630099,0.0126712,0.0123154,0.0102205,0.0170001,0.0176372,0.0172962,0.015078,0.0274768,0.0244328,0.0253173,0.0295781,0.0267334,0.0296349,0.0340483,0.0255186,0.0294674,0.0302025,0.0328468,0.0333952
3392.88,0.0109949,0.0160212,0.0216975,0.00130545,0.00403522,0.00461715,0.0276933,0.0246641,0.0140311,0.00956093,0.0192311,0.0118556,0.0262368,0.0400479,0.0218722,0.0424422,0.0327758,0.0258954,0.0280243,0.0403697,0.0350057,0.0119532,0.0117158,0.0108652,0.013363,0.0127143,0.00808522,0.0175928,0.0226279,0.0153623,0.0293264,0.00743885,0.0224713,0.0639154,0.0633115,0.0638011,0.0264013,0.0224547,0.021965,0.0449999,0.0313435,0.0492019,0.00818723,0.00935157,0.00980898,0.0113266,0.0194916,0.0220862,0.0219333,0.0180512,0.0184017,0.0263348,0.0258824,0.0197905,0.0261253,0.0559134,0.0451771,0.0294775,0.03882,0.0289065,0.0355993,0.0376203,0.0405021,0.00661749,0.00629978,0.0122338,0.0112781,0.0103044,0.0161654,0.017174,0.0172456,0.0152791,0.0275316,0.0249185,0.0247157,0.0279188,0.0261331,0.0281753,0.0324433,0.0233581,0.0265044,0.0285454,0.0306219,0.0314734
3394.74,0.0103799,0.0161686,0.0218057,0.00073007,0.00464512,0.0043484,0.027667,0.0254169,0.0146619,0.0104355,0.019739,0.0123047,0.0250462,0.0388027,0.0207343,0.0424178,0.0326181,0.0256859,0.0278588,0.0390699,0.0343665,0.0113556,0.0121402,0.0107541,0.0147074,0.0126493,0.00863065,0.0193613,0.0229867,0.0158681,0.0290334,0.006964,0.0227757,0.0631974,0.0631496,0.0633246,0.0257198,0.0221053,0.0209582,0.0449656,0.0309532,0.0484736,0.00762922,0.00961416,0.00938214,0.0117952,0.0208469,0.0226717,0.0223352,0.0187291,0.0195731,0.0262381,0.0258259,0.01975,0.0249731,0.0560867,0.0450669,0.028961,0.0395605,0.0290415,0.0359742,0.0367415,0.0398006,0.00630567,0.0062153,0.012275,0.0121287,0.010905,0.0165709,0.0168784,0.0187281,0.0159843,0.0272254,0.0256962,0.0245867,0.0264193,0.0259492,0.0271403,0.0323595,0.0227871,0.0263513,0.0282414,0.0300725,0.0317964
