Wavenumber,sa22088.12,sa22086.12,sa22084.02,sa22078.02,sa22080.12,sa22075.02,sa22072.02,sa22069.02,sa22088.02,sa22083.02,sa22086.02,sa22080.02,sa22077.02,sa22074.02,sa22071.02,sa22068.02,sa22065.52,sa22062.52,sa22059.52,sa22056.52,sa22089.02,sa22087.02,sa22084.07,sa22080.17,sa22078.07,sa22063.57,sa22069.07,sa22075.07,sa22072.07,sa22088.07,sa22086.07,sa22083.07,sa22080.07,sa22077.07,sa22074.07,sa22071.07,sa22068.07
2207.23,-0.00699876,0.0084083,-0.00564694,-0.00848633,0.00722824,0.00867118,-0.00767305,0.00773405,-0.00823359,-0.00512092,0.0111247,0.00454668,-0.00314942,6.53E-05,-0.00751854,-0.00224949,-0.00587378,0.00119999,-0.00832668,-0.00508166,-0.00636081,0.00753756,-0.00772912,0.00659753,-0.0037482,0.00696475,0.00907627,0.00693161,-0.00657351,-0.00198051,0.014216,-0.00573093,0.00807569,-0.00225726,0.0103437,-0.00474068,0.00320709
2209.1,-0.00768093,0.00666447,-0.00962584,-0.00995061,0.00501143,0.00551846,-0.0097341,0.00543374,-0.0109806,-0.00525731,0.00923296,0.00280055,-0.00501753,-0.00343565,-0.0105695,-0.00672869,-0.00858331,-0.00237764,-0.0114646,-0.00727586,-0.00682882,0.00651127,-0.00804398,0.00433532,-0.00619639,0.00266488,0.00586473,0.00586029,-0.00742328,-0.00433519,0.0144303,-0.00677696,0.00870941,-0.00115493,0.0075605,-0.00446036,0.00252918
2210.96,-0.00919321,0.00704072,-0.0133019,-0.0110891,0.00572618,0.00561495,-0.0101115,0.00573983,-0.0105606,-0.0064603,0.00707856,0.00198631,-0.00615575,-0.00631433,-0.0116806,-0.00643127,-0.0096985,-0.0047518,-0.0114927,-0.00956141,-0.00897798,0.00552122,-0.00846929,0.00428479,-0.00780801,0.000906143,0.00490163,0.00179606,-0.00882949,-0.00482976,0.0133395,-0.00646584,0.0105302,-0.000811016,0.00855347,-0.00471525,0.00109881
2212.83,-0.0136889,0.00463614,-0.0155686,-0.0105413,0.00220241,0.00559041,-0.0117583,0.00300485,-0.013643,-0.0108227,0.00276015,-0.00115711,-0.00773297,-0.00819567,-0.0129108,-0.00699319,-0.0129165,-0.00616063,-0.012489,-0.011536,-0.0140109,0.00279471,-0.0117518,0.00310453,-0.0107192,-0.00155696,0.00269575,-0.000461143,-0.0105331,-0.00419187,0.0100151,-0.00738794,0.00971529,-0.00368275,0.00846526,-0.00635775,0.000373103
2214.69,-0.0127155,0.00380362,-0.0139868,-0.0110177,0.00201365,0.00520017,-0.0136097,0.00220194,-0.014707,-0.0111686,0.0035915,-0.00164256,-0.00711274,-0.00643083,-0.0110494,-0.00754179,-0.0113934,-0.0063592,-0.0131102,-0.0102702,-0.0141931,0.00349125,-0.013119,0.00307932,-0.0104339,-0.00267415,0.000804704,0.000707738,-0.0100794,-0.00517408,0.00984319,-0.00851238,0.00761676,-0.00691115,0.00742585,-0.007518,-0.000786438
2216.56,-0.00962579,0.00466364,-0.0122459,-0.0116738,0.00648193,0.00475145,-0.0125994,0.00510773,-0.00901877,-0.00729701,0.00724048,0.000282984,-0.00620852,-0.00569277,-0.0104402,-0.00604704,-0.00894155,-0.00461627,-0.0121548,-0.00771876,-0.00995869,0.00595293,-0.0107806,0.0040878,-0.00740201,-0.000249404,0.00224301,0.00152904,-0.0090855,-0.00537076,0.0107722,-0.00785129,0.0062753,-0.00619306,0.00597142,-0.00691862,-0.000632544
2218.42,-0.00644632,0.00817124,-0.00950843,-0.00776865,0.0123419,0.00949943,-0.0082511,0.00931046,-0.0042124,-0.00390701,0.0111666,0.00384427,-0.00202069,-0.00149722,-0.007445,-0.00280041,-0.00537716,0.00126881,-0.00790488,-0.00387527,-0.00609498,0.00835719,-0.00441182,0.0076799,-0.00238647,0.00371047,0.00740013,0.00600312,-0.00515956,-0.00271305,0.0120612,-0.00723052,0.00819165,-0.00345182,0.00688226,-0.0064939,0.00195551
2220.28,-0.0069018,0.0088784,-0.00940605,-0.00649409,0.0118952,0.0125668,-0.00769417,0.00850137,-0.00652294,-0.00409347,0.0143254,0.00526481,3.35E-05,-0.000440547,-0.00579984,-0.0039239,-0.00486884,0.00370286,-0.00741279,-0.00430323,-0.00581045,0.0074504,-0.00465265,0.00829269,-0.00118708,0.00527809,0.00747012,0.00627705,-0.00427039,-0.00108612,0.0129341,-0.00670557,0.009313,-0.00159148,0.00835892,-0.00572793,0.00349604
2222.15,-0.00657771,0.0102827,-0.00880412,-0.00507517,0.0110154,0.0146402,-0.00655096,0.0101192,-0.00646177,-0.0030189,0.016455,0.00536981,0.000485389,-0.00149496,-0.00553729,-0.00252688,-0.00442265,0.00260597,-0.00737298,-0.00395618,-0.00475704,0.00696279,-0.00626912,0.00950215,-0.00119818,0.0088846,0.00714409,0.0067166,-0.00572136,-0.00262193,0.0119705,-0.00521201,0.009119,-0.00211029,0.00806234,-0.00555363,0.00457736
2224.01,-0.00646187,0.0104532,-0.00870789,-0.00540661,0.00785773,0.0110385,-0.00813903,0.0109116,-0.00619583,-0.00535611,0.0137659,0.00348314,-0.000907702,-0.00247636,-0.00634321,-0.00268256,-0.00445654,0.000229416,-0.00805709,-0.00357644,-0.0053814,0.00599258,-0.00604504,0.00955212,-0.0013338,0.00748311,0.00588995,0.00776616,-0.00697866,-0.00302443,0.0101249,-0.00628252,0.00798513,-0.00282499,0.00685812,-0.00557999,0.00258857
2225.88,-0.00683416,0.00935534,-0.00846475,-0.00728669,0.00526675,0.00661658,-0.010276,0.00892247,-0.00737381,-0.00811441,0.0112468,0.00214132,-0.00238847,-0.00479948,-0.00713621,-0.00602832,-0.00760661,-0.00117456,-0.00976893,-0.0044518,-0.00816467,0.00579308,-0.00522772,0.00850596,-0.00253319,0.00252613,0.00474739,0.00574537,-0.00760131,-0.0030806,0.0110907,-0.00687029,0.00684047,-0.00256727,0.00818359,-0.00496364,0.00104344
2227.74,-0.00952974,0.00606774,-0.0116799,-0.0105932,0.0023252,0.0055257,-0.0128603,0.00493225,-0.0095526,-0.00989527,0.00800227,-0.000225306,-0.00542983,-0.00846464,-0.00991246,-0.00880103,-0.0108383,-0.00391042,-0.0122059,-0.00830883,-0.010912,0.00346892,-0.00794605,0.00485377,-0.00643304,-0.000545167,0.00321843,0.00143529,-0.00826622,-0.00340144,0.0101548,-0.00581604,0.00669269,-0.00189865,0.0100124,-0.00520735,0.00223663
2229.6,-0.00831637,0.00744919,-0.0120544,-0.0099676,0.00345151,0.00644079,-0.0115051,0.00713026,-0.0092736,-0.00774047,0.00850222,0.00109357,-0.00416108,-0.00737041,-0.00908077,-0.00658613,-0.00792807,-0.00382424,-0.0116413,-0.00781038,-0.00998079,0.00370254,-0.00937466,0.00348027,-0.00561173,0.00144386,0.00416384,0.00114755,-0.00848256,-0.0001041,0.00960886,-0.00333914,0.0082092,-0.00175255,0.0103415,-0.00397596,0.0028142
2231.47,-0.00683043,0.00945187,-0.0110099,-0.00775263,0.00556823,0.00699091,-0.00995518,0.00887412,-0.00812264,-0.00538587,0.0107537,0.00287695,-0.00221976,-0.00516846,-0.00757123,-0.00470787,-0.00599841,-0.00239351,-0.00970343,-0.00568764,-0.00838645,0.00445271,-0.00854531,0.00586357,-0.00233505,0.00283214,0.00557507,0.00299374,-0.00794504,-0.000156713,0.0104625,-0.00386081,0.00934474,-0.00277893,0.00864427,-0.00314965,0.000379968
2233.33,-0.00610886,0.0109189,-0.00926771,-0.00575462,0.00857227,0.00892726,-0.00777635,0.0101375,-0.00548169,-0.00425163,0.0116756,0.00466969,-0.00201281,-0.00298372,-0.00644311,-0.00227779,-0.00467719,-8.34E-05,-0.00787961,-0.00416034,-0.0071439,0.00555157,-0.00444789,0.00795942,0.000138041,0.00374984,0.00704973,0.0042608,-0.0061731,-0.000881955,0.0113625,-0.0055654,0.0096201,-0.00107557,0.00941348,-0.00431426,0.000561836
2235.2,-0.00548458,0.0114766,-0.00790716,-0.00536864,0.00959047,0.00943984,-0.00794426,0.0112722,-0.00532777,-0.00382448,0.0114317,0.00470535,-0.00182319,-0.00347267,-0.00527327,-0.00200706,-0.00439296,0.000891382,-0.00770993,-0.00342207,-0.0067435,0.00698739,-0.00368787,0.00654249,-0.000334963,0.00421022,0.00578255,0.00472519,-0.00485992,0.000886872,0.0128573,-0.0045379,0.0100288,-0.000220238,0.0105816,-0.00386773,0.0025122
2237.06,-0.00511942,0.0105294,-0.0072434,-0.00605263,0.00861724,0.0086868,-0.00719326,0.0106974,-0.00634339,-0.00342486,0.0116181,0.00353741,-0.00135941,-0.00429374,-0.00430971,-0.003732,-0.00512779,0.000206802,-0.00698374,-0.00411596,-0.0059359,0.00931397,-0.00614885,0.00650559,-0.00253206,0.00444074,0.00349893,0.00490831,-0.00361055,0.00237464,0.0141742,-0.00191683,0.0124404,-0.000760963,0.0116191,-0.00109296,0.00473183
2238.93,-0.00698622,0.00742082,-0.0098325,-0.00818392,0.00820928,0.00753859,-0.00725644,0.00903786,-0.00844151,-0.00523742,0.00870417,0.00116808,-0.0023176,-0.00514501,-0.0078071,-0.00707717,-0.0067796,-0.00258658,-0.00819965,-0.00786257,-0.00710786,0.00807953,-0.00747646,0.00623086,-0.00397259,0.00266889,0.00308306,0.00206531,-0.00497482,0.00171518,0.0146634,-0.00189356,0.0125197,0.00120084,0.0129044,-0.000765498,0.00601534
2240.79,-0.00764551,0.00806199,-0.0106298,-0.0072351,0.0102071,0.00854208,-0.0075572,0.00985615,-0.00835487,-0.00550238,0.00791494,0.00214915,-0.00174388,-0.00520869,-0.0102284,-0.00705288,-0.00769185,-0.00385456,-0.00830683,-0.00924382,-0.00888891,0.00559816,-0.00691465,0.00681067,-0.0034665,0.00311574,0.00489004,0.0029752,-0.00658716,0.0012082,0.0142913,-0.00118429,0.0111612,0.00271201,0.0119783,-0.00164442,0.0061899
2242.65,-0.00714468,0.00835513,-0.0107798,-0.00762961,0.00745651,0.00696428,-0.008683,0.0085554,-0.0081607,-0.00588221,0.00959345,0.00202552,-0.002947,-0.00638832,-0.0098011,-0.00493844,-0.0084648,-0.00364533,-0.00909446,-0.00871923,-0.0107172,0.0030845,-0.00797068,0.00634347,-0.0040187,0.00385346,0.00395759,0.00423071,-0.00822489,0.000286961,0.0107069,-0.00176047,0.00892017,0.000566727,0.00989953,-0.00191184,0.00375151
2244.52,-0.00523536,0.00955079,-0.00903643,-0.00629786,0.00662556,0.00836127,-0.00731157,0.00883072,-0.0068868,-0.00455405,0.012769,0.0039156,-0.0020055,-0.00536603,-0.00634689,-0.0027006,-0.00606412,-0.0007504,-0.00827971,-0.00609185,-0.00892943,0.00452807,-0.00757871,0.00786894,-0.00271966,0.00392887,0.00533977,0.00646172,-0.0063655,0.000655924,0.00940444,-0.00355048,0.00845373,-0.00187773,0.00927943,-0.00222949,0.00230483
2246.38,-0.00348066,0.0123798,-0.00692165,-0.00495701,0.00923612,0.0109371,-0.00534461,0.0106123,-0.0053785,-0.00245974,0.0141517,0.0064316,-0.000126547,-0.00323966,-0.00516075,-0.00149391,-0.00327052,0.000458394,-0.00733686,-0.00486361,-0.00564134,0.00739898,-0.00645106,0.009288,-0.000295225,0.00371732,0.0065524,0.00784965,-0.00262721,0.00118182,0.0114034,-0.0042227,0.00924855,-0.00136353,0.00994117,-0.00224045,0.00341416
2248.25,-0.00173665,0.0139083,-0.00498557,-0.00261554,0.012387,0.0133534,-0.00386349,0.0138195,-0.00285107,8.25E-06,0.0172724,0.00791207,0.00239157,-0.000967404,-0.00361599,0.000423989,-0.000523525,0.00175855,-0.00500658,-0.00361109,-0.0011995,0.0105483,-0.00267296,0.00959887,0.00188339,0.00586413,0.00801386,0.00817658,-0.000958369,0.000749695,0.011996,-0.00308354,0.0102443,0.000560312,0.0117449,-0.0021824,0.00447725
2250.11,-0.00443965,0.0111731,-0.00756857,-0.00392231,0.0102168,0.0122481,-0.00612996,0.0126435,-0.00311291,-0.00148339,0.0155533,0.00522139,0.00173825,-0.00179323,-0.00390082,-0.00208537,-0.00188954,0.000121436,-0.00547327,-0.00408372,-0.00351952,0.00902487,-0.00295158,0.00849119,-0.000780835,0.00433084,0.00712313,0.00643744,-0.00270763,-7.58E-05,0.0106736,-0.00208737,0.0103147,1.64E-06,0.010986,-0.00293119,0.00301305
2251.98,-0.00540563,0.0115114,-0.00808289,-0.00459278,0.00914966,0.0116415,-0.00801554,0.0113155,-0.00301008,-0.00284463,0.0131467,0.0045409,0.00121938,-0.00234372,-0.00363741,-0.00409769,-0.00343939,-0.000156458,-0.00525048,-0.00444998,-0.00561663,0.00747413,-0.00469947,0.00813472,-0.00145974,0.00306793,0.0069342,0.006531,-0.00307024,0.000726935,0.011316,-0.0019342,0.00960749,-0.00092052,0.0100759,-0.00242393,0.0023189
2253.84,-0.00450458,0.0122592,-0.00757937,-0.00482502,0.00940094,0.0124574,-0.00786958,0.0112275,-0.00268261,-0.00264094,0.0131821,0.00400751,0.000858884,-0.003175,-0.00267332,-0.0033786,-0.00388005,0.000952201,-0.00537821,-0.00492276,-0.00411966,0.00777225,-0.00442994,0.00772544,0.000622806,0.00360027,0.00795623,0.00647454,-0.00418812,0.0021284,0.0125592,-0.000921542,0.0090554,-0.00024089,0.0114711,-0.000789007,0.00334522
2255.7,-0.00398898,0.0107703,-0.00753237,-0.00524471,0.00949408,0.0135645,-0.0069435,0.0120104,-0.00344931,-0.00231164,0.0144459,0.00445736,-3.69E-05,-0.00332257,-0.00287396,-0.00205635,-0.0036683,0.000698731,-0.00579258,-0.00423315,-0.00332448,0.00819854,-0.00408286,0.00795194,0.000859406,0.00334808,0.00766922,0.00658394,-0.0051434,0.00328191,0.0141096,9.61E-05,0.0119219,0.00107756,0.0143994,0.00104225,0.00562816
2257.57,-0.00401388,0.00949518,-0.0070078,-0.00535778,0.00983678,0.0145952,-0.00708299,0.0124646,-0.00405578,-0.00176245,0.0146839,0.00613897,-0.000839697,-0.00246503,-0.00404936,-0.00231382,-0.00300701,0.00018631,-0.00507486,-0.00332735,-0.00410731,0.00781976,-0.00424055,0.00849636,0.000207281,0.00299714,0.00622617,0.00703522,-0.0033863,0.00359463,0.0142619,-0.000743055,0.0135434,0.000544744,0.0146041,-0.000116207,0.00584671
2259.43,-0.00178777,0.0125223,-0.00451798,-0.00411002,0.0127328,0.0164889,-0.00529657,0.0140962,-0.00204569,0.000162174,0.0158781,0.00617513,0.00209237,-0.000108687,-0.00198575,-0.00170643,-0.000840088,0.0023278,-0.00410486,-0.00277044,-0.00323013,0.00874593,-0.00291377,0.0104938,0.0010757,0.00527333,0.00770401,0.0083727,-0.000909225,0.00312831,0.0137321,-0.00145881,0.0128375,9.44E-05,0.0137635,0.000496397,0.00438079
2261.3,-0.000137836,0.0142736,-0.00359638,-0.00196383,0.0137532,0.0158395,-0.0036033,0.0145559,-0.000896954,0.000590417,0.0167743,0.00506683,0.00502746,0.000532064,-0.000114924,-0.000304615,0.000571458,0.00389049,-0.00347208,-0.00230996,-0.00187238,0.00989516,-0.00201508,0.0111327,0.00109459,0.00589547,0.00970129,0.00922392,-0.000613247,0.00222677,0.0132291,-0.00165457,0.0116597,0.000433653,0.0133007,0.00153983,0.00456953
2263.16,0.000251833,0.0154196,-0.00283288,-0.000192528,0.0143005,0.0155414,-0.00194475,0.0158849,-0.000213901,0.00173708,0.0180376,0.00723242,0.00569634,0.00200556,-0.00035092,0.00163968,0.000913057,0.004592,-0.0011102,-5.57E-05,-0.00110867,0.0109279,8.73E-05,0.0114875,0.0032069,0.00669721,0.011333,0.0101243,-0.000522128,0.00168196,0.0132144,-0.000975976,0.0114363,0.00248012,0.0138875,0.000190348,0.00550526
2265.03,-0.00204347,0.0145757,-0.00341303,-0.00245741,0.0121624,0.0138934,-0.00415198,0.0140133,-0.00236761,0.000599404,0.016778,0.00677585,0.00279268,0.000919646,-0.00310422,0.000213702,-0.000766935,0.00234987,-0.00299444,-0.00152905,-0.0032845,0.00922405,-0.00152102,0.0100721,0.00316835,0.00695716,0.00934074,0.00862843,-0.00242336,0.00213892,0.0131933,-0.000331021,0.0120186,0.00493753,0.0140165,0.000209597,0.00504714
2266.89,-0.0044306,0.0131555,-0.00564494,-0.00438023,0.0107162,0.01207,-0.00676054,0.0126407,-0.00379653,-0.00134637,0.0151651,0.00506162,0.00213315,-0.00172886,-0.00464102,-0.00231198,-0.00178099,0.00121029,-0.00508266,-0.00447273,-0.00431898,0.00795339,-0.00440501,0.00845317,0.00202335,0.00624128,0.00661457,0.00700642,-0.00370481,0.00246728,0.0133852,-0.000669523,0.0120885,0.0041799,0.0131931,0.000341391,0.0048332
2268.75,-0.00472015,0.0127773,-0.00761476,-0.00536284,0.011088,0.0107405,-0.00697699,0.0131635,-0.00383168,-0.00166357,0.0143007,0.00441441,0.00231049,-0.00264988,-0.00470952,-0.00352907,-0.00258455,0.000656429,-0.00527834,-0.00533422,-0.00423096,0.00764209,-0.00436854,0.0081906,0.00201355,0.00499424,0.00551206,0.00646136,-0.00269707,0.00216765,0.0131897,-0.000906451,0.0113967,0.00161542,0.0121966,-0.000484355,0.00515628
2270.62,-0.00335124,0.0130882,-0.0067599,-0.00483957,0.0129847,0.0118332,-0.00550007,0.0139015,-0.0033527,-0.000522772,0.0159749,0.00645492,0.00206008,-0.00218283,-0.00362871,-0.0028117,-0.00183246,0.0014483,-0.00400283,-0.00293445,-0.00341904,0.00841116,-0.003417,0.00894667,0.00196961,0.00506407,0.00676346,0.00769131,-0.00106119,0.00211675,0.0131634,-0.000617977,0.0109997,0.00147444,0.0122907,4.47E-05,0.00503006
2272.48,-0.00308677,0.0130511,-0.00530906,-0.00437247,0.0123056,0.0137999,-0.00456578,0.0142677,-0.00348181,-0.000263944,0.0163617,0.00730853,0.00207849,-0.00160068,-0.00201551,-0.00239949,-0.00114718,0.00217099,-0.00329504,-0.00163787,-0.0037188,0.0097617,-0.00332885,0.00957463,0.00140305,0.0056715,0.00742281,0.00817746,-0.0016561,0.00226179,0.0136678,-0.000308931,0.010773,0.00271602,0.0139398,0.000260113,0.00522255
2274.35,-0.00168794,0.0144864,-0.00328552,-0.00279405,0.0121834,0.0160282,-0.00395372,0.0153058,-0.00237763,0.00015432,0.0169194,0.00667076,0.00411198,-0.000160648,-0.00137558,-0.00111057,-0.00088127,0.0029152,-0.00256727,-0.00158365,-0.00420601,0.0111557,-0.00252318,0.0102285,0.00215816,0.00673472,0.00823116,0.00859764,-0.00172534,0.0039788,0.01445,0.00155517,0.0125393,0.00409893,0.0153661,0.00105225,0.0073083
2276.21,-0.000996663,0.0157074,-0.0034937,-0.00224969,0.0131197,0.0163425,-0.00357774,0.0160284,-0.00115576,3.20E-05,0.0180154,0.00670942,0.00588667,-0.000558504,-0.00257454,0.000319707,-0.00113974,0.00263858,-0.00173447,-0.000943914,-0.00387479,0.0112474,-0.00142193,0.0105322,0.00319853,0.007384,0.00879674,0.00905526,-0.00034625,0.00457504,0.0139401,0.00165952,0.0128691,0.00409679,0.0149208,0.000607488,0.00757652
2278.07,-0.00189496,0.0162048,-0.0044244,-0.00225707,0.0136966,0.0156278,-0.00286498,0.0160017,-0.000609182,0.00110668,0.0181459,0.00778032,0.00586401,-0.00111964,-0.00250246,0.000322157,-0.000760467,0.0026008,-0.00123639,-0.000383212,-0.00332194,0.01171,-0.000502397,0.0108592,0.00328938,0.00760051,0.00825877,0.00868003,0.000138882,0.00416422,0.0143371,-0.000354636,0.0127971,0.0040853,0.0145604,0.00118889,0.00678337
2279.94,-0.00329669,0.0149833,-0.00526533,-0.00285828,0.0127001,0.014347,-0.00385302,0.0150698,-0.00259568,0.000780315,0.0167195,0.00598862,0.00355701,-0.00194351,-0.00256687,-0.00151025,-0.00180684,0.00165746,-0.00312744,-0.00241964,-0.00400198,0.0104723,-0.00219792,0.00947229,0.00161159,0.00682136,0.0067194,0.00772165,-0.000697878,0.00306773,0.0143415,-0.00148327,0.0124315,0.00262754,0.014514,0.00152506,0.00562737
2281.8,-0.00302359,0.0144963,-0.00481564,-0.00346893,0.013879,0.0148928,-0.00541877,0.0151874,-0.00318495,0.000171484,0.0162644,0.0052825,0.00259887,-0.00196118,-0.00283791,-0.00188033,-0.0015935,0.00146546,-0.00380082,-0.00309206,-0.00376215,0.00986954,-0.00284268,0.00950409,0.00167943,0.00686519,0.00746671,0.00758718,-0.00104221,0.0029195,0.014813,-0.00127242,0.0122844,0.00255161,0.0144687,0.000930817,0.00558078
2283.67,-0.00337704,0.0148683,-0.00527501,-0.00461107,0.0140378,0.0152372,-0.00586183,0.0151809,-0.00249767,0.000394471,0.0168606,0.00639476,0.00332753,-0.00172111,-0.00279944,-0.00223434,-0.000635087,0.00177742,-0.00332816,-0.0026231,-0.00361347,0.00966326,-0.00201595,0.00978763,0.00312973,0.00690537,0.00842521,0.0079568,-0.00162813,0.00465879,0.0150017,-5.93E-06,0.0133643,0.00405272,0.0146317,0.00130476,0.00617122
2285.53,-0.00165115,0.0175537,-0.00414681,-0.00252901,0.0148006,0.0176102,-0.00366977,0.0170922,-0.00111763,0.00277324,0.0195016,0.00854239,0.00513348,-0.000560885,-0.00131555,-0.000806273,0.00138961,0.0037966,-0.0012838,-0.00113227,-0.00216438,0.0119198,0.000445475,0.0111032,0.00495633,0.00781608,0.00970501,0.00982691,6.25E-05,0.0051564,0.0151068,-1.09E-05,0.0141549,0.00454026,0.0148127,0.00247427,0.00725147
2287.4,0.00039699,0.0187854,-0.00259939,-0.00042978,0.0159042,0.0183765,-0.00157441,0.0187405,3.16E-05,0.0044296,0.0217624,0.00988488,0.0067358,0.000714511,-0.000125497,0.000739908,0.00224664,0.00487826,0.000471108,-0.000331895,-0.000433712,0.0134018,0.00167973,0.0132647,0.00597124,0.00884342,0.0113646,0.0105406,0.00172603,0.00481424,0.0150857,-0.000211916,0.0134226,0.00451295,0.0150396,0.00202114,0.00784322
2289.26,0.000651976,0.0185169,-0.00192494,-0.00113901,0.0161513,0.0177782,-0.000118021,0.0188884,3.35E-05,0.00479132,0.0220758,0.0100065,0.00802149,0.00184364,-0.000434158,0.00121327,0.00216537,0.00500573,0.000935901,-0.000655137,-0.000357947,0.0122511,0.000877944,0.013833,0.00605514,0.00981611,0.0112809,0.0107897,0.00226253,0.0047685,0.0145921,0.000267624,0.0125995,0.00422763,0.0152812,0.00129547,0.00744966
2291.12,-0.000427968,0.0176685,-0.00265101,-0.00222339,0.0155038,0.0172232,-0.000628565,0.0170291,-0.000777064,0.00404054,0.020739,0.00912442,0.00743433,0.00115867,-0.00131879,0.000460664,0.00142102,0.00455131,0.000314683,-0.00109248,-0.00166548,0.0112328,-9.91E-05,0.0125895,0.00541717,0.00902761,0.00988173,0.0110325,0.00225842,0.00461855,0.0141509,0.000301989,0.0126093,0.00371162,0.0151508,0.00151109,0.00739751
2292.99,-0.000742152,0.0169062,-0.00366073,-0.00285153,0.0151868,0.0165117,-0.00212194,0.0157937,-0.000716753,0.00315091,0.0191532,0.00831062,0.00643006,6.78E-05,-0.00124208,-0.000643884,0.000554151,0.00362182,-6.24E-05,-0.00137168,-0.00236462,0.0112333,-0.000511532,0.0117438,0.0043283,0.00757642,0.00937316,0.0102825,0.00150859,0.00545601,0.0144102,0.000858277,0.0132105,0.00451433,0.0159456,0.00289836,0.0077836
2294.85,-0.000819071,0.0163082,-0.00399595,-0.00248836,0.0146847,0.0153318,-0.00234952,0.0162267,-0.000990732,0.00289216,0.0189526,0.00776802,0.00646033,6.45E-05,-0.00113396,-0.00136587,0.000254672,0.00351064,-0.000272746,-0.00166971,-0.00273073,0.0115746,-0.000130782,0.0112666,0.00343728,0.00676067,0.00933668,0.00985977,0.000343749,0.00573543,0.0140269,0.00119436,0.0132498,0.00514983,0.0160053,0.00290646,0.0072894
2296.72,-2.68E-05,0.0170718,-0.00227998,-0.000800685,0.0145867,0.0155035,-0.00104957,0.0168663,-0.000630689,0.00314664,0.020036,0.00797547,0.00738093,0.000775253,-0.000621939,-0.000392731,0.00138048,0.00404512,0.000394756,-0.000903016,-0.00206461,0.011767,0.000374242,0.0113644,0.00524631,0.00724295,0.0100944,0.0104397,0.000318125,0.00486358,0.0137151,0.00079269,0.0129242,0.00468129,0.0153087,0.00181319,0.00635289
2298.58,-0.000416228,0.0169571,-0.00173067,-0.00131616,0.0142468,0.0156828,-0.00165865,0.016322,-0.00068851,0.00282409,0.0194277,0.00754241,0.00754398,0.000938232,-0.000625884,-0.000766281,0.0011476,0.00313829,0.000143317,-0.00124552,-0.00217068,0.0104342,-0.000235237,0.0110278,0.00629067,0.00689188,0.00967215,0.00951478,0.000663547,0.00410363,0.0141941,0.000879442,0.013041,0.00460486,0.0154795,0.00146722,0.00655184
2300.45,-0.000236642,0.0172888,-0.00135778,-0.00149302,0.0145065,0.0166383,-0.00107596,0.0167536,-0.000861991,0.00403702,0.0196295,0.00847747,0.008337,0.00140147,-0.000301996,0.000145007,0.0016942,0.00371681,0.000705383,-0.000895448,-0.0013025,0.01064,0.000367776,0.0112759,0.00688823,0.007315,0.00952769,0.00952282,0.00178466,0.00445077,0.0143647,0.00141609,0.0134449,0.00569259,0.0163005,0.00214646,0.00758947
